wins,loss
61,60
2,10
13,14
29,20
6,4
8,3
26,23
12,10
5,7
15,18
5,5
5,5
16,13
8,2
36,31
15,20
9,4
35,41
5,5
8,10
13,15
6,5
10,12
16,20
31,35
11,8
7,12
10,15
31,32
7,12
9,12
48,43
7,8
7,3
5,10
23,19
12,7
26,23
5,6
21,26
9,8
52,81
9,1
5,12
10,6
22,38
3,7
5,8
24,22
13,11
13,16
9,11
56,74
68,88
16,13
16,19
22,40
10,13
6,8
23,26
14,22
31,28
8,12
49,37
3,10
6,12
6,11
53,60
5,7
5,7
20,35
10,13
21,21
14,14
55,73
23,23
31,57
50,76
12,19
10,15
10,6
21,28
24,22
17,22
14,11
71,98
8,14
7,4
18,34
46,44
9,15
27,41
9,12
19,17
18,32
5,16
12,5
5,9
23,20
37,41
27,20
7,8
38,63
4,15
14,9
45,47
10,12
10,18
31,43
8,7
8,5
20,25
6,5
13,14
29,48
8,16
7,19
10,10
19,33
30,44
18,21
5,6
25,36
8,7
9,15
35,46
22,31
11,23
30,23
10,7
9,12
21,16
24,28
19,13
17,33
8,4
17,32
4,6
18,20
5,11
24,33
6,4
8,6
19,15
9,7
4,7
33,64
20,21
7,14
21,22
12,3
9,5
23,38
6,11
5,6
12,13
12,17
66,74
21,23
17,10
38,41
7,10
6,6
5,13
38,41
56,52
4,6
6,5
13,21
6,12
19,27
14,8
10,7
83,88
6,5
8,11
8,6
17,24
14,18
18,27
13,21
20,19
11,21
26,26
9,9
9,8
5,8
13,35
15,16
5,12
43,39
7,16
22,38
10,16
40,39
20,24
26,32
9,6
20,12
8,10
35,39
27,28
73,72
30,38
18,26
30,30
26,34
17,13
10,3
18,12
5,7
31,41
5,8
40,35
43,48
8,7
14,13
17,17
27,24
10,21
131,152
34,42
11,19
25,26
5,7
5,7
8,7
12,7
19,22
61,62
7,10
50,58
21,24
9,13
4,6
10,5
8,12
4,6
27,28
7,8
19,13
7,6
16,28
30,21
4,6
42,41
87,129
24,19
6,7
6,5
20,27
6,8
7,13
22,24
45,43
30,23
41,55
13,20
35,44
5,7
30,29
9,15
4,7
4,20
7,7
16,11
26,30
10,9
7,6
11,17
4,6
38,45
6,4
15,14
9,13
5,8
21,36
33,28
4,7
71,73
47,44
19,24
26,20
36,46
5,6
9,5
6,8
27,30
21,27
18,16
5,7
43,65
14,13
39,52
17,17
24,26
14,16
13,15
11,13
9,13
14,26
19,18
30,34
3,7
29,38
7,12
10,8
13,11
10,8
11,18
17,15
38,53
10,23
5,12
4,9
9,13
8,2
11,16
7,19
77,95
7,6
5,16
108,126
11,10
72,79
76,82
15,18
6,5
12,13
5,11
39,36
3,7
14,24
29,20
23,48
6,16
6,5
75,69
27,15
4,6
50,55
5,7
19,29
13,10
46,66
2,10
20,18
48,61
8,14
11,18
5,5
44,60
41,58
4,8
94,97
6,10
18,14
24,18
91,101
32,37
5,11
18,17
8,5
6,9
9,8
5,7
43,47
5,8
7,7
73,82
6,25
24,34
40,32
10,5
9,6
9,8
15,19
47,54
50,77
11,20
14,11
6,6
16,19
9,7
7,10
15,14
48,40
6,12
13,11
11,13
23,27
22,18
34,39
21,40
8,14
27,40
6,7
6,5
33,26
28,31
32,39
6,16
6,4
10,17
63,56
15,30
16,13
9,2
12,10
6,11
5,14
6,23
18,12
15,18
42,38
7,18
56,62
4,6
8,16
35,32
7,3
4,6
9,7
23,35
10,15
12,14
7,13
7,6
14,20
6,15
75,72
78,73
6,7
12,10
19,27
43,33
17,25
22,33
10,6
15,18
21,20
8,5
12,14
3,14
7,9
21,30
4,6
4,18
40,49
42,40
9,8
39,41
14,13
15,12
6,9
31,25
15,12
12,18
6,10
9,5
5,10
48,45
14,19
10,17
4,6
21,14
10,13
5,7
5,5
5,5
13,15
8,9
38,41
4,9
19,13
5,6
35,34
15,24
18,41
4,6
33,31
13,23
21,28
8,6
6,15
6,5
7,5
9,13
102,110
4,6
53,59
9,5
25,21
6,4
5,14
6,4
11,23
22,23
10,20
24,26
5,6
20,26
4,9
32,49
32,33
91,92
75,75
42,45
6,9
31,36
18,34
38,58
12,17
16,19
30,38
11,25
49,52
9,12
7,15
33,47
6,10
5,9
9,4
11,10
13,18
32,19
49,39
4,9
16,23
10,4
25,35
81,92
100,85
39,36
10,8
6,6
12,17
6,17
8,15
7,3
8,15
14,20
12,17
7,7
5,6
8,7
8,9
7,4
48,47
4,6
6,8
32,43
10,14
4,6
10,17
7,7
9,5
23,38
6,11
5,6
12,13
1,9
5,5
6,10
28,22
32,38
55,56
8,5
27,23
6,5
38,45
10,9
21,18
15,16
14,16
20,31
6,4
10,12
34,38
11,15
0,12
5,10
30,26
10,26
6,11
36,44
8,9
13,11
17,18
10,9
7,5
6,13
16,25
22,33
10,16
11,6
17,17
6,9
10,9
14,12
49,74
18,13
14,8
10,4
52,65
7,11
11,22
77,77
1,10
7,16
9,7
24,33
13,7
119,109
7,11
5,5
20,19
8,8
9,34
10,9
7,3
8,12
11,10
6,8
2,8
26,19
14,14
15,13
11,23
8,7
5,7
6,16
33,38
74,87
10,5
9,11
2,10
15,24
32,41
12,14
35,24
11,11
7,3
14,15
33,39
5,5
11,1
4,6
7,4
10,5
20,23
16,38
11,7
11,24
4,6
4,13
49,33
20,15
8,10
5,6
48,47
6,10
8,14
8,7
15,13
7,10
18,15
88,101
10,19
14,21
29,33
4,8
63,73
7,13
53,54
5,11
6,4
7,9
29,28
5,5
26,45
13,11
9,10
49,64
6,5
15,38
18,37
29,31
16,17
64,66
12,27
22,30
23,23
4,6
11,10
5,9
13,25
14,10
11,10
11,12
72,62
4,6
5,12
7,6
5,13
5,7
9,10
5,8
9,8
19,26
29,33
4,6
4,6
7,7
10,18
10,19
48,54
9,10
8,7
49,66
17,18
17,23
5,8
15,17
4,12
13,13
8,12
18,25
64,50
18,23
6,4
65,66
19,17
12,9
5,8
10,24
8,3
7,13
31,22
14,12
6,4
11,23
34,46
5,9
97,102
16,11
7,4
9,8
15,15
75,88
10,7
27,20
5,8
32,31
20,26
23,27
22,21
26,22
66,62
40,55
85,100
18,14
24,18
91,101
32,37
5,11
8,4
17,21
6,7
6,11
6,11
9,13
6,5
15,18
7,10
5,6
22,23
23,34
16,22
16,5
121,113
10,24
36,39
7,5
24,25
15,15
12,22
20,32
17,12
18,25
6,9
11,13
6,4
9,19
4,8
14,35
19,42
8,13
17,9
31,24
6,9
4,7
1,10
21,20
7,11
26,38
35,35
11,6
38,31
10,18
10,7
25,41
3,8
5,9
39,57
15,25
11,30
37,52
19,22
61,70
14,9
13,21
5,5
8,5
20,17
10,16
4,7
7,4
17,22
31,42
5,7
19,15
16,27
29,33
16,20
7,13
19,19
34,46
7,10
11,6
31,40
25,30
7,5
8,8
20,22
6,6
7,9
23,24
11,16
9,5
6,5
7,10
42,43
21,42
7,6
31,22
8,9
63,70
14,17
26,38
15,26
9,9
54,54
17,18
28,27
8,8
5,5
13,11
5,5
6,4
6,7
4,11
20,21
12,12
10,5
3,8
13,17
30,53
6,7
7,10
22,15
41,34
51,81
6,10
27,29
10,12
38,30
29,26
17,18
7,10
39,50
4,9
3,10
11,13
14,17
13,21
29,31
12,5
14,11
40,39
36,46
14,22
8,4
10,4
8,14
53,71
7,11
11,19
9,7
6,5
5,11
8,17
5,9
11,21
17,17
6,5
6,11
13,11
19,13
6,5
6,9
6,6
6,6
8,6
8,16
38,47
7,9
8,4
9,11
4,6
11,9
14,7
14,13
5,5
5,6
6,6
35,36
8,15
2,9
9,16
69,87
26,26
53,58
6,4
17,21
39,39
8,11
19,21
88,107
15,45
29,36
5,5
26,21
6,9
7,20
64,76
7,10
19,24
32,35
7,5
6,5
58,65
17,30
7,16
5,16
7,7
1,9
5,5
6,10
28,22
32,38
29,38
24,18
14,14
51,57
53,65
12,16
53,58
57,45
16,24
31,34
14,15
10,6
34,36
5,12
10,14
7,8
51,36
7,3
19,27
15,25
55,66
13,13
19,16
10,12
4,11
24,36
8,8
12,3
104,122
6,6
43,47
7,7
37,51
17,28
95,82
8,10
15,21
9,19
93,95
128,123
6,15
18,26
6,6
61,91
24,22
92,108
10,5
10,5
23,17
37,55
8,8
29,22
5,7
15,17
5,10
11,18
104,117
31,48
9,17
6,10
7,9
14,11
39,48
11,10
9,5
21,26
7,10
35,40
8,5
21,18
26,38
6,6
9,5
44,40
19,36
11,6
8,5
11,15
33,34
4,7
54,58
4,15
28,36
9,8
6,8
25,26
5,9
9,18
5,6
7,12
5,11
72,79
36,46
6,5
45,60
65,56
6,6
3,11
19,17
2,12
35,39
6,11
6,4
11,10
15,20
16,32
8,5
30,34
32,32
5,6
6,4
29,33
50,47
69,66
19,14
51,61
8,14
52,63
4,6
17,15
40,59
24,24
2,11
52,68
14,12
10,3
49,51
46,48
61,58
25,26
11,13
11,11
5,10
14,12
7,5
19,30
18,31
5,9
39,42
4,8
6,5
13,14
8,5
14,17
9,3
36,56
29,33
5,5
24,36
19,12
4,6
6,10
39,57
3,9
13,25
7,3
9,9
13,8
36,44
6,9
24,46
26,24
47,62
5,9
16,27
23,33
14,15
12,7
133,149
6,4
5,12
5,5
6,5
20,16
14,16
22,36
16,21
9,17
4,9
5,5
41,41
62,59
18,14
4,6
9,12
10,20
8,12
5,7
5,6
30,29
12,35
69,73
8,9
17,12
5,12
33,8
19,14
6,11
6,10
14,8
8,4
17,21
6,7
6,11
6,11
50,60
36,17
8,4
11,7
11,19
5,10
8,3
6,8
81,69
46,55
28,34
12,14
14,16
26,22
41,49
41,53
24,24
86,75
5,7
12,12
7,5
15,10
8,2
6,4
11,7
10,11
31,20
44,56
7,8
44,41
5,9
5,6
5,9
13,14
6,20
4,8
10,14
52,49
13,19
10,6
11,11
12,19
3,13
52,62
33,24
3,12
5,5
44,25
4,6
7,3
6,9
34,29
9,12
25,23
41,36
10,0
18,10
5,13
7,15
58,89
52,61
7,8
17,18
20,20
6,5
6,7
4,6
52,58
8,11
24,29
19,19
7,6
15,13
8,8
19,18
7,6
9,6
6,4
19,9
14,15
11,12
7,11
24,13
21,25
18,38
19,18
15,14
37,40
89,85
12,21
5,6
12,15
26,38
6,5
7,16
14,34
4,6
13,16
5,7
13,8
56,55
25,24
59,53
29,24
14,11
5,5
28,20
10,8
13,12
4,6
11,8
40,36
79,89
18,8
5,9
3,7
15,31
5,11
6,9
13,16
10,11
9,10
7,5
23,40
4,7
75,57
5,8
17,29
36,43
12,15
25,23
29,31
4,9
2,9
23,17
32,32
25,36
9,9
32,20
5,10
44,47
5,6
5,6
38,30
9,11
9,12
6,4
90,60
8,4
43,42
7,10
57,49
36,41
15,14
10,11
9,3
5,6
7,15
39,44
21,17
47,39
9,23
10,2
13,14
7,8
6,4
14,15
8,4
27,15
8,10
4,7
4,6
5,5
5,10
43,45
13,12
9,14
2,13
12,18
7,6
5,10
5,10
5,13
26,35
42,39
4,7
6,5
15,18
10,12
5,5
16,22
5,7
17,12
6,5
7,16
4,9
30,41
5,11
20,41
33,21
29,38
24,18
14,14
51,57
53,65
7,4
23,11
21,20
11,4
29,28
5,10
14,23
18,21
17,17
26,30
3,7
19,28
22,28
36,48
4,9
34,31
5,5
18,37
20,20
8,13
4,6
13,20
4,6
14,16
33,30
26,26
11,15
6,4
27,44
63,85
6,5
4,6
27,27
18,23
11,10
40,30
8,6
12,13
53,60
8,4
31,31
4,8
14,15
6,10
23,17
62,65
11,9
5,9
82,74
73,65
15,9
5,9
18,35
6,5
7,12
19,19
5,6
5,12
101,88
8,15
7,4
9,4
12,9
11,8
70,71
11,15
6,7
8,9
7,8
34,39
34,28
17,29
14,18
45,37
9,12
16,13
12,5
5,6
9,6
26,29
11,8
14,6
18,19
27,24
58,58
6,4
9,3
6,13
11,4
28,28
12,14
5,8
22,26
35,17
5,9
7,8
7,12
42,40
39,36
30,31
53,52
9,14
6,8
22,25
18,18
9,5
11,16
7,18
7,3
21,24
14,19
6,5
6,7
7,4
34,38
18,13
10,7
13,14
11,18
39,58
20,23
9,17
70,85
47,33
12,13
11,5
38,41
11,19
38,37
6,5
5,5
36,26
19,17
34,47
27,40
4,6
4,7
36,28
51,76
11,9
7,12
11,15
28,33
1,9
19,34
5,9
11,9
9,10
6,12
27,20
82,84
30,38
25,17
38,41
43,28
22,34
3,8
7,10
18,16
40,45
8,10
41,46
7,5
8,3
5,7
27,26
6,7
6,5
52,28
5,7
7,3
6,20
7,16
15,7
7,3
7,9
15,22
8,12
56,59
14,10
14,18
6,13
12,3
5,5
25,32
6,11
28,27
8,18
60,55
10,8
3,10
62,62
10,10
18,10
60,63
116,117
25,27
12,15
9,9
10,6
50,60
36,17
8,4
11,7
11,19
72,94
10,10
34,33
33,40
10,6
10,20
6,4
7,15
93,110
4,10
8,17
6,13
59,78
5,10
13,18
7,4
24,31
42,64
35,49
16,16
11,7
9,9
70,65
13,9
4,7
40,50
5,6
42,19
18,20
12,19
16,17
7,7
10,9
31,59
12,26
23,32
16,25
11,10
6,5
19,25
24,21
6,7
3,9
16,17
20,19
7,4
35,43
9,6
10,10
9,9
24,9
16,23
45,42
16,20
11,19
26,24
33,19
5,7
43,50
7,5
16,22
25,29
6,4
17,17
8,5
9,12
8,5
7,4
17,36
40,43
7,12
36,32
62,68
33,29
6,14
8,17
5,5
27,35
50,64
21,27
6,9
147,162
9,14
26,24
29,36
28,41
10,8
17,25
8,12
14,17
15,19
5,15
13,12
14,13
16,14
14,13
176,191
49,50
27,23
31,41
26,24
12,8
39,43
35,37
29,34
6,8
13,7
8,6
9,8
8,9
18,10
38,37
13,12
26,14
28,25
21,18
5,11
40,75
6,4
12,19
6,8
5,10
7,13
38,31
19,18
5,12
14,21
29,33
11,13
14,23
30,29
30,28
6,10
17,14
10,15
5,8
7,10
11,14
19,12
38,47
9,2
4,7
17,11
6,6
30,29
18,15
20,21
6,10
7,15
35,30
6,5
36,37
13,13
14,26
12,12
56,56
15,14
11,18
51,55
30,32
4,6
4,9
21,36
8,15
46,55
12,8
4,8
70,61
5,6
7,5
50,51
7,15
19,25
70,66
58,86
40,49
15,23
32,32
39,21
49,51
28,39
15,20
37,39
5,6
8,7
68,65
4,6
6,6
5,5
16,12
24,18
4,7
13,21
6,4
6,6
32,33
9,15
19,4
14,15
17,17
7,4
23,11
21,20
11,4
29,28
6,11
4,6
5,7
29,25
9,15
11,15
4,6
21,27
46,62
12,11
7,12
14,22
25,13
11,5
29,34
6,11
13,19
12,20
9,2
18,23
18,9
7,4
12,7
6,8
22,25
5,7
79,92
31,31
44,40
5,6
29,41
15,25
62,69
6,10
20,13
17,15
7,10
14,25
5,8
33,35
18,18
11,15
5,7
19,3
6,10
6,6
71,80
22,16
6,8
22,24
8,10
8,10
7,9
18,32
6,14
5,9
9,20
7,12
23,13
21,28
11,14
11,13
21,14
7,10
51,60
37,31
9,2
4,10
16,22
60,79
7,9
28,60
14,13
29,14
9,21
9,25
16,8
3,7
29,21
45,55
9,9
35,36
4,14
10,9
11,10
6,12
2,8
11,3
4,6
23,42
18,24
5,9
9,17
5,9
132,130
13,25
15,14
76,79
15,13
47,42
14,6
8,18
5,7
7,7
6,13
21,21
8,4
13,20
13,7
71,77
52,45
59,63
9,10
14,22
7,14
11,18
8,6
22,35
17,7
8,3
6,4
10,14
14,13
8,9
6,8
10,9
61,52
6,5
24,18
47,38
4,8
4,9
12,14
11,6
33,35
17,10
7,3
6,5
7,12
24,23
7,12
16,19
4,6
8,11
5,8
15,6
6,11
13,7
7,13
9,5
18,34
23,15
8,10
19,16
4,6
21,33
6,7
18,14
55,50
7,7
29,38
62,90
19,24
7,12
8,6
30,49
27,23
12,30
17,15
12,19
3,8
6,14
66,71
5,5
15,9
15,9
8,9
16,25
59,55
23,26
16,18
35,14
11,11
19,21
33,44
17,24
30,49
25,25
9,15
5,7
10,14
22,19
14,15
3,8
17,3
101,91
5,8
19,22
7,17
12,8
72,94
10,10
34,33
33,40
10,6
5,9
9,12
11,12
11,12
8,2
3,7
6,11
32,29
12,12
19,42
12,6
4,7
6,20
45,54
34,41
6,7
10,14
14,12
22,25
10,14
10,8
40,72
7,6
38,56
41,50
77,75
26,33
7,9
4,6
39,64
10,8
22,12
9,5
4,9
6,5
13,15
145,160
23,22
12,15
16,12
26,17
22,22
67,62
6,11
20,17
14,15
28,31
8,9
32,41
42,41
11,9
5,5
25,28
14,24
8,19
16,19
16,18
8,6
17,19
13,25
10,6
7,7
10,6
54,71
4,10
8,3
5,5
9,3
29,23
29,29
4,15
7,7
9,18
16,32
30,21
46,62
6,12
5,7
32,54
12,19
6,16
27,29
10,11
10,7
16,20
23,19
94,93
6,6
27,19
6,4
6,7
6,7
5,11
28,44
5,5
54,50
10,13
36,35
5,5
21,49
3,13
14,19
9,6
11,12
8,14
14,4
55,54
11,8
10,15
7,9
9,8
24,21
4,6
8,17
10,20
15,20
8,10
30,23
3,12
8,11
13,28
10,14
20,11
7,4
5,7
13,18
31,23
13,24
6,7
4,7
17,9
5,8
17,16
12,24
29,39
26,36
8,6
17,19
40,38
5,10
5,5
28,24
15,18
21,33
6,11
88,66
5,10
137,134
45,53
7,5
4,8
5,5
41,49
28,36
18,20
6,8
89,97
7,22
22,23
74,84
6,11
23,31
3,7
8,15
73,95
19,20
17,21
12,11
38,47
29,30
5,7
34,41
9,15
9,18
45,55
24,35
39,53
10,22
14,5
9,17
6,5
37,36
23,25
7,3
17,27
5,6
50,55
28,33
10,7
11,14
5,6
48,58
4,10
29,43
5,7
15,16
5,12
18,20
11,12
7,9
6,11
4,6
5,7
29,25
9,15
7,3
13,5
73,75
11,18
3,10
37,41
12,8
13,19
15,14
25,16
25,25
2,14
46,36
23,13
8,18
4,8
8,6
17,14
11,8
10,4
14,12
10,13
12,8
10,10
16,20
3,8
7,9
17,25
8,20
15,15
19,31
81,94
9,6
6,12
22,29
10,9
8,20
15,11
6,6
4,6
25,23
19,22
29,49
21,46
33,36
7,14
45,39
19,28
7,9
6,6
6,11
11,10
23,29
7,10
21,27
29,53
78,64
15,34
8,13
21,39
6,6
17,18
85,78
13,24
50,38
8,16
6,13
29,24
16,19
6,7
7,10
4,6
7,3
7,13
46,53
9,7
7,3
18,26
6,6
15,26
12,12
14,11
11,15
10,5
6,7
28,20
6,11
33,23
7,4
10,8
12,12
7,12
5,5
8,10
10,12
36,41
27,32
7,10
4,6
11,11
8,14
64,67
5,7
16,20
6,6
14,10
6,10
15,25
11,3
15,11
10,3
13,4
4,7
6,7
22,19
17,24
14,9
18,26
22,17
35,25
4,6
6,9
28,31
40,54
8,9
11,6
28,27
10,8
6,9
5,5
12,32
8,11
34,37
32,31
40,33
39,44
3,7
18,10
73,76
9,18
7,5
7,6
6,4
24,31
7,5
24,34
9,12
7,10
21,22
14,22
94,99
5,8
6,7
11,8
64,83
7,4
7,5
15,16
17,11
37,30
35,29
14,17
9,10
6,15
33,41
6,4
10,8
4,7
29,23
6,5
45,31
15,15
33,49
7,17
20,6
27,30
3,9
8,12
29,13
4,6
20,44
12,4
11,12
14,4
34,59
7,5
6,9
18,28
18,14
24,25
8,7
36,31
8,3
24,26
4,6
3,7
18,19
8,3
21,24
15,13
5,9
9,12
11,12
11,12
8,2
9,5
8,11
11,8
14,15
4,6
98,91
7,5
15,11
7,7
19,16
6,5
4,6
58,63
7,11
8,13
5,14
9,12
14,9
5,7
18,14
16,19
7,4
6,9
37,34
76,83
5,6
7,10
21,27
6,10
9,22
9,11
6,12
6,12
41,35
34,33
23,24
25,32
27,32
28,23
17,13
6,11
4,6
12,7
44,53
32,37
3,9
11,7
32,31
41,34
100,100
48,58
15,15
16,11
33,36
21,23
6,6
6,7
6,7
44,42
2,11
5,7
10,6
59,60
6,8
13,8
28,26
8,13
33,46
8,21
9,13
42,29
12,3
13,18
9,19
14,20
9,16
4,6
17,21
19,30
15,9
23,31
15,25
4,6
31,27
29,44
7,3
41,38
4,7
10,11
4,9
6,7
12,18
6,5
5,6
20,17
9,19
5,7
9,9
11,22
18,19
19,15
25,34
14,17
6,9
56,70
29,18
22,19
110,101
4,12
171,173
13,28
13,10
14,25
56,59
16,27
68,68
9,25
10,16
52,74
6,7
17,20
12,9
10,11
6,8
44,63
9,17
61,50
69,71
62,69
50,56
10,10
6,4
19,31
5,11
28,16
12,17
6,8
15,8
39,33
27,5
33,23
6,6
6,9
22,27
31,26
9,15
3,8
26,26
20,32
3,9
6,8
7,8
5,6
7,13
4,8
13,15
6,8
14,15
8,14
3,9
27,24
17,8
8,9
27,29
35,16
7,5
7,4
6,4
11,15
12,22
14,20
22,22
13,27
13,19
8,7
8,6
30,29
16,14
8,13
10,17
33,37
12,9
9,6
42,49
18,17
5,11
18,24
22,30
13,31
16,14
7,5
44,49
38,49
10,16
5,8
44,46
7,6
10,7
10,18
31,49
7,3
13,5
73,75
11,18
3,10
12,10
14,19
5,8
17,19
22,37
12,7
14,10
16,24
43,62
19,41
9,11
3,11
59,65
25,28
5,9
4,8
5,6
7,3
25,14
74,73
8,5
17,37
60,66
5,8
12,9
37,44
7,3
8,9
86,87
6,11
23,24
6,11
32,41
101,116
27,29
27,25
4,12
3,7
6,8
28,31
14,18
6,7
30,52
8,13
7,4
6,9
17,24
97,99
32,33
13,12
3,9
14,28
10,4
43,48
22,40
23,27
14,9
10,5
20,33
7,15
15,34
10,12
4,6
8,4
40,53
21,21
7,12
55,45
10,5
2,8
6,5
14,26
13,10
10,14
6,7
6,13
27,17
4,7
9,12
13,24
5,5
13,15
29,25
39,46
7,7
27,25
74,77
24,23
5,5
8,11
8,6
10,8
24,48
11,6
13,13
34,20
8,11
11,11
6,12
5,7
4,8
34,33
41,37
31,33
6,8
20,21
20,22
5,13
4,7
9,9
50,50
20,15
10,9
8,7
5,7
6,19
24,15
72,71
7,4
18,18
16,20
5,5
20,28
34,30
32,37
25,30
56,51
40,40
11,7
5,5
82,78
8,7
67,57
14,14
8,8
8,4
43,35
6,14
7,9
6,11
5,6
60,52
42,24
9,6
9,5
2,9
13,27
5,12
48,49
4,8
12,17
76,91
11,24
11,20
16,41
58,43
9,10
3,7
13,18
47,52
12,15
4,6
5,5
10,19
7,15
6,10
7,14
11,15
68,66
87,82
27,25
11,8
4,6
17,27
37,39
2,8
22,19
13,14
24,23
22,18
49,59
55,55
6,9
13,17
11,12
2,9
29,33
8,5
17,25
7,16
5,11
10,7
7,8
11,8
10,6
35,47
5,6
3,9
13,15
26,29
9,5
8,11
11,8
14,15
4,6
